# Time-averaged data for fix myat1
# TimeStep v_mytemp
1011000 393.341
1012000 399.543
1013000 401.112
1014000 397.832
1015000 396.281
1016000 397.488
1017000 401.287
1018000 399.507
1019000 392.967
1020000 400.511
1021000 395.859
1022000 399.65
1023000 398.418
1024000 399.836
1025000 398.43
1026000 401.546
1027000 396.245
1028000 397.42
1029000 392.961
1030000 402.82
1031000 396.012
1032000 392.632
1033000 396.811
1034000 398.472
1035000 396.401
1036000 397.058
1037000 398.628
1038000 394.328
1039000 395.013
1040000 399.018
1041000 395.073
1042000 398.663
1043000 395.95
1044000 394.035
1045000 397.294
1046000 398.968
1047000 394.243
1048000 395.467
1049000 397.48
1050000 395.25
1051000 397.173
1052000 395.018
1053000 393.063
1054000 394.866
1055000 396.723
1056000 392.652
1057000 394.053
1058000 398.323
1059000 392.955
1060000 391.84
1061000 397.132
1062000 389.467
1063000 392.58
1064000 395.546
1065000 396.074
1066000 393.08
1067000 395.563
1068000 393.312
1069000 393.592
1070000 395.472
1071000 392.892
1072000 395.701
1073000 392.89
1074000 396.287
1075000 394.931
1076000 395.783
1077000 392.316
1078000 390.364
1079000 388.856
1080000 391.579
1081000 390.107
1082000 393.829
1083000 387.031
1084000 389.523
1085000 393.677
1086000 392.079
1087000 390.632
1088000 390.53
1089000 389.185
1090000 391.472
1091000 390.172
1092000 392.847
1093000 385.378
1094000 388.566
1095000 391.261
1096000 391.536
1097000 394.066
1098000 389.066
1099000 387.091
1100000 388.47
1101000 391.102
1102000 389.804
1103000 387.669
1104000 395.109
1105000 388.031
1106000 386.664
1107000 390.322
1108000 389.383
1109000 388.878
1110000 387.637
1111000 394.535
1112000 388.565
1113000 389.056
1114000 388.093
1115000 389.454
1116000 382.367
1117000 387.863
1118000 391.03
1119000 385.65
1120000 385.953
1121000 387.642
1122000 390.062
1123000 391.667
1124000 386.941
1125000 386.007
1126000 389.948
1127000 391.656
1128000 388.235
1129000 385.097
1130000 385.273
1131000 389.391
1132000 387.391
1133000 388.337
1134000 388.714
1135000 387.016
1136000 385.732
1137000 386.336
1138000 387.165
1139000 386.589
1140000 390.664
1141000 386.043
1142000 381.809
1143000 386.73
1144000 387.81
1145000 386.323
1146000 386.833
1147000 384.498
1148000 385.663
1149000 383.687
1150000 381.928
1151000 384.453
1152000 386.19
1153000 385.156
1154000 387.465
1155000 387.158
1156000 386.244
1157000 384.922
1158000 384.782
1159000 384.184
1160000 384.51
1161000 379.158
1162000 381.955
1163000 385.901
1164000 385.157
1165000 383.46
1166000 382.807
1167000 383.073
1168000 381.31
1169000 382.43
1170000 384.914
1171000 382.512
1172000 382.508
1173000 385.438
1174000 383.328
1175000 386.621
1176000 380.781
1177000 385.062
1178000 384.298
1179000 381.409
1180000 386.235
1181000 381.014
1182000 384.683
1183000 383.278
1184000 381.589
1185000 386.148
1186000 381.731
1187000 379.883
1188000 379.417
1189000 380.3
1190000 382.054
1191000 377.488
1192000 379.789
1193000 379.811
1194000 383.226
1195000 379.213
1196000 382.845
1197000 377.97
1198000 379.298
1199000 381.524
1200000 378.454
1201000 378.856
1202000 379.709
1203000 380.899
1204000 377.097
1205000 378.238
1206000 381.086
1207000 376.904
1208000 379.506
1209000 379.65
1210000 378.698
1211000 379.063
1212000 379.389
1213000 377.471
1214000 379.104
1215000 374.246
1216000 378.458
1217000 380.603
1218000 380.523
1219000 380.462
1220000 374.443
1221000 375.225
1222000 377.115
1223000 380.555
1224000 381.172
1225000 377.109
1226000 376.613
1227000 374.313
1228000 376.293
1229000 381.051
1230000 379.397
1231000 375.058
1232000 375.449
1233000 377.916
1234000 377.296
1235000 378.671
1236000 374.546
1237000 374.415
1238000 377.699
1239000 377.032
1240000 376.075
1241000 375.837
1242000 376.129
1243000 373.868
1244000 374.763
1245000 374.219
1246000 378.687
1247000 369.725
1248000 374.98
1249000 377.03
1250000 375.963
1251000 373.746
1252000 377.43
1253000 375.953
1254000 372.555
1255000 373.69
1256000 371.731
1257000 374.75
1258000 374.027
1259000 372.443
1260000 377.343
1261000 374.952
1262000 375.6
1263000 375.511
1264000 372.878
1265000 370.3
1266000 373.524
1267000 372.996
1268000 371.309
1269000 378.511
1270000 374.22
1271000 374.39
1272000 372.496
1273000 371.716
1274000 374.265
1275000 371.793
1276000 371.499
1277000 372.192
1278000 368.606
1279000 369.058
1280000 370.949
1281000 369.409
1282000 370.824
1283000 373.095
1284000 374.802
1285000 370.002
1286000 368.948
1287000 373.751
1288000 368.668
1289000 373.74
1290000 372.12
1291000 369.72
1292000 367.101
1293000 371.953
1294000 371.179
1295000 373.019
1296000 369.721
1297000 369.11
1298000 369.097
1299000 373.538
1300000 369.214
1301000 369.539
1302000 368.857
1303000 370.905
1304000 370.885
1305000 370.024
1306000 370.608
1307000 367.977
1308000 371.217
1309000 370.274
1310000 367.354
1311000 370.761
1312000 366.127
1313000 368.277
1314000 371.866
1315000 369.853
1316000 365.712
1317000 367.94
1318000 365.977
1319000 368.517
1320000 369.227
1321000 365.923
1322000 364.856
1323000 368.303
1324000 367.983
1325000 368.009
1326000 368.672
1327000 367.341
1328000 364.168
1329000 369.775
1330000 368.046
1331000 369.538
1332000 368.711
1333000 365.16
1334000 365.415
1335000 367.14
1336000 365.655
1337000 366.831
1338000 364.473
1339000 365.656
1340000 366.28
1341000 366.891
1342000 367.004
1343000 367.672
1344000 365.195
1345000 366.344
1346000 365.081
1347000 369.528
1348000 365.337
1349000 365.17
1350000 365.134
1351000 365.667
1352000 362.212
1353000 362.306
1354000 364.359
1355000 365.283
1356000 362.29
1357000 361.573
1358000 363.316
1359000 364.027
1360000 359.944
1361000 364.733
1362000 362.024
1363000 364.151
1364000 361.66
1365000 367.954
1366000 363.956
1367000 361.978
1368000 364.872
1369000 364.781
1370000 361.916
1371000 363.511
1372000 365.35
1373000 362.254
1374000 360.881
1375000 359.125
1376000 361.161
1377000 358.492
1378000 360.729
1379000 363.208
1380000 360.112
1381000 361.666
1382000 362.093
1383000 362.792
1384000 362.751
1385000 360.383
1386000 360.798
1387000 365.295
1388000 358.718
1389000 358.825
1390000 360.471
1391000 361.501
1392000 356.839
1393000 360.814
1394000 360.783
1395000 358.24
1396000 358.024
1397000 359.846
1398000 355.82
1399000 362.525
1400000 359.25
1401000 357.882
1402000 361.654
1403000 361.763
1404000 359.377
1405000 356.422
1406000 361.326
1407000 358.082
1408000 357.161
1409000 356.15
1410000 357.74
1411000 359.359
1412000 362.109
1413000 358.498
1414000 362.054
1415000 356.271
1416000 359.431
1417000 358.722
1418000 357.062
1419000 360.126
1420000 358.905
1421000 357
1422000 357.119
1423000 359.955
1424000 353.365
1425000 355.134
1426000 359.258
1427000 355.87
1428000 355.747
1429000 351.77
1430000 358.187
1431000 357.138
1432000 359.376
1433000 356.958
1434000 356.742
1435000 356.59
1436000 358.166
1437000 355.357
1438000 357.474
1439000 358.55
1440000 357.97
1441000 355.51
1442000 352.82
1443000 358.233
1444000 357.107
1445000 354.551
1446000 357.15
1447000 354.97
1448000 357.117
1449000 356.811
1450000 356.192
1451000 353.791
1452000 357.592
1453000 353.211
1454000 356.536
1455000 354.504
1456000 356.312
1457000 351.606
1458000 353.432
1459000 352.64
1460000 355.349
1461000 354.121
1462000 352.906
1463000 351.65
1464000 351.501
1465000 356.438
1466000 354.08
1467000 353.235
1468000 354.541
1469000 351.556
1470000 356.698
1471000 352.002
1472000 357.021
1473000 351.105
1474000 350.818
1475000 349.153
1476000 349.151
1477000 352.961
1478000 354.469
1479000 351.542
1480000 352.622
1481000 354.5
1482000 350.318
1483000 352.147
1484000 350.181
1485000 352.483
1486000 349.411
1487000 350.852
1488000 351.605
1489000 348.786
1490000 351.406
1491000 351.199
1492000 349.292
1493000 351.31
1494000 348.739
1495000 347.267
1496000 349.314
1497000 351.382
1498000 352.579
1499000 350.678
1500000 352.748
1501000 348.922
1502000 348.325
1503000 347.441
1504000 348.39
1505000 349.159
1506000 349.788
1507000 347.135
1508000 349.835
1509000 349.256
1510000 349.902
1511000 346.025
1512000 348.694
1513000 349.277
1514000 347.861
1515000 347.772
1516000 346.996
1517000 349.334
1518000 352.826
1519000 348.025
1520000 350.042
1521000 350.729
1522000 348.738
1523000 347.828
1524000 342.623
1525000 349.587
1526000 349.212
1527000 347.368
1528000 350.31
1529000 346.048
1530000 348.298
1531000 346.173
1532000 348.063
1533000 347.785
1534000 346.117
1535000 343.871
1536000 347.363
1537000 346.927
1538000 344.49
1539000 344.517
1540000 349.673
1541000 345.1
1542000 344.857
1543000 344.63
1544000 345.628
1545000 344.755
1546000 347.006
1547000 344.504
1548000 345.224
1549000 345.58
1550000 345.02
1551000 346.867
1552000 346.932
1553000 342.419
1554000 345.901
1555000 342.124
1556000 348.706
1557000 342.454
1558000 344.993
1559000 345.376
1560000 343.242
1561000 344.626
1562000 338.595
1563000 345.622
1564000 344.502
1565000 343.842
1566000 343.487
1567000 344.104
1568000 344.641
1569000 343.138
1570000 342.986
1571000 342.313
1572000 342.419
1573000 339.916
1574000 341.994
1575000 341.353
1576000 338.082
1577000 342.778
1578000 342.787
1579000 345.404
1580000 339.76
1581000 341.313
1582000 346.216
1583000 343.586
1584000 339.001
1585000 341.542
1586000 342.88
1587000 339.765
1588000 338.845
1589000 342.059
1590000 339.432
1591000 339.233
1592000 342.922
1593000 341.981
1594000 337.187
1595000 339.536
1596000 341.934
1597000 337.518
1598000 342.041
1599000 338.596
1600000 335.565
1601000 339.933
1602000 337.578
1603000 339.587
1604000 339.572
1605000 343.159
1606000 339.293
1607000 339.75
1608000 341.236
1609000 337.479
1610000 338.572
1611000 339.883
1612000 341.173
1613000 339.594
1614000 334.656
1615000 341.621
1616000 339.163
1617000 340.064
1618000 339.24
1619000 332.755
1620000 338.744
1621000 340.404
1622000 336.233
1623000 336.138
1624000 338.308
1625000 335.669
1626000 335.456
1627000 338.517
1628000 336.863
1629000 339.801
1630000 339.812
1631000 338.234
1632000 334.508
1633000 334.77
1634000 337.222
1635000 337.839
1636000 335.637
1637000 333.816
1638000 341.8
1639000 333.961
1640000 335.676
1641000 338.132
1642000 336.675
1643000 336.911
1644000 336.896
1645000 331.967
1646000 336.634
1647000 338.241
1648000 337.44
1649000 335.57
1650000 336.394
1651000 334.79
1652000 333.829
1653000 335.872
1654000 335.129
1655000 328.267
1656000 333.581
1657000 334.982
1658000 333.12
1659000 334.686
1660000 334.182
1661000 335.013
1662000 332.669
1663000 334.067
1664000 336.708
1665000 332.777
1666000 332.122
1667000 333.199
1668000 332.967
1669000 332.547
1670000 333.77
1671000 333.695
1672000 334.606
1673000 330.875
1674000 333.631
1675000 335.517
1676000 332.942
1677000 332.162
1678000 331.128
1679000 331.574
1680000 330.521
1681000 331
1682000 334.984
1683000 332.735
1684000 331.204
1685000 333.886
1686000 333.607
1687000 333.834
1688000 332.43
1689000 328.121
1690000 328.967
1691000 333.726
1692000 327.389
1693000 329.675
1694000 331.86
1695000 331.433
1696000 330.308
1697000 327.338
1698000 330.177
1699000 328.118
1700000 328.699
1701000 332.108
1702000 328.791
1703000 331.715
1704000 332.831
1705000 329.588
1706000 331.628
1707000 331.246
1708000 328.084
1709000 333.086
1710000 330.761
1711000 329.876
1712000 327.022
1713000 329.691
1714000 330.059
1715000 327.621
1716000 327.455
1717000 326.287
1718000 327.971
1719000 330.159
1720000 327.313
1721000 329.065
1722000 325.975
1723000 327.36
1724000 328.068
1725000 329.624
1726000 327.184
1727000 325.962
1728000 325.507
1729000 327.287
1730000 326.674
1731000 328.582
1732000 326.629
1733000 329.034
1734000 326.04
1735000 328.617
1736000 325.281
1737000 326.495
1738000 326.347
1739000 325.597
1740000 327.692
1741000 323.601
1742000 323.086
1743000 328.093
1744000 325.815
1745000 326.263
1746000 327.641
1747000 323.712
1748000 327.008
1749000 325.508
1750000 326.704
1751000 324.12
1752000 324.815
1753000 323.197
1754000 325.568
1755000 327.199
1756000 323.97
1757000 325.253
1758000 323.945
1759000 323.422
1760000 324.246
1761000 327.195
1762000 324.789
1763000 322.742
1764000 322.178
1765000 325.396
1766000 324.71
1767000 322.307
1768000 325.004
1769000 323.884
1770000 321.255
1771000 321.149
1772000 323.479
1773000 320.546
1774000 323.379
1775000 321.331
1776000 321.808
1777000 320.903
1778000 321.298
1779000 322.519
1780000 322.557
1781000 319.511
1782000 320.991
1783000 322.014
1784000 319.619
1785000 321.392
1786000 319.734
1787000 322.364
1788000 323.676
1789000 319.403
1790000 321.159
1791000 324.049
1792000 319.356
1793000 317.564
1794000 321.973
1795000 320.481
1796000 319.741
1797000 322.461
1798000 320.494
1799000 321.957
1800000 320.918
1801000 322.201
1802000 319.773
1803000 316.252
1804000 319.459
1805000 322.016
1806000 318.742
1807000 321.37
1808000 320.17
1809000 319.159
1810000 321.594
1811000 318.709
1812000 319.118
1813000 317.953
1814000 317.824
1815000 317.612
1816000 316.335
1817000 318.622
1818000 318.019
1819000 317.363
1820000 320.871
1821000 317.461
1822000 314.648
1823000 317.43
1824000 319.209
1825000 319.86
1826000 319.224
1827000 316.964
1828000 317.793
1829000 317.73
1830000 319.545
1831000 317.565
1832000 317.419
1833000 315.789
1834000 314.544
1835000 317.167
1836000 316.797
1837000 313.442
1838000 314.979
1839000 320.032
1840000 318.174
1841000 314.464
1842000 317.183
1843000 317.582
1844000 313.24
1845000 317.185
1846000 313.494
1847000 316.705
1848000 313.34
1849000 314.736
1850000 314.856
1851000 315.238
1852000 317.152
1853000 315.352
1854000 315.482
